,date,twitter_user,views,website
2671,2018-08-06,gulf_news,307273.91954273544,gulfnews.com
2672,2018-08-07,gulf_news,310326.7957072288,gulfnews.com
2673,2018-08-08,gulf_news,291096.7474361971,gulfnews.com
2674,2018-08-09,gulf_news,248148.10470315843,gulfnews.com
2675,2018-08-10,gulf_news,176007.245909535,gulfnews.com
2676,2018-08-11,gulf_news,304537.44103400584,gulfnews.com
2677,2018-08-12,gulf_news,363483.1654206071,gulfnews.com
2678,2018-08-13,gulf_news,309808.2681473815,gulfnews.com
2679,2018-08-14,gulf_news,345303.0610765325,gulfnews.com
2680,2018-08-15,gulf_news,283155.33432573156,gulfnews.com
2681,2018-08-16,gulf_news,258573.99442555776,gulfnews.com
2682,2018-08-17,gulf_news,207800.31023023417,gulfnews.com
2683,2018-08-18,gulf_news,225298.64765881497,gulfnews.com
2684,2018-08-19,gulf_news,302167.6313202935,gulfnews.com
2685,2018-08-20,gulf_news,285554.719288334,gulfnews.com
2686,2018-08-21,gulf_news,212398.3414181913,gulfnews.com
2687,2018-08-22,gulf_news,220583.36166064814,gulfnews.com
2688,2018-08-23,gulf_news,204632.85794878408,gulfnews.com
2689,2018-08-24,gulf_news,179048.92480212933,gulfnews.com
2690,2018-08-25,gulf_news,231759.85611495972,gulfnews.com
2691,2018-08-26,gulf_news,277288.00821606466,gulfnews.com
2692,2018-08-27,gulf_news,318708.26414323587,gulfnews.com
2693,2018-08-28,gulf_news,253037.64702768426,gulfnews.com
2694,2018-08-29,gulf_news,252248.529015186,gulfnews.com
2695,2018-08-30,gulf_news,218662.3655913406,gulfnews.com
2696,2018-08-31,gulf_news,182426.50214640805,gulfnews.com
2697,2018-08-01,gulfphotoplus,772.0,gulfphotoplus.com
2698,2018-08-02,gulfphotoplus,599.0,gulfphotoplus.com
2699,2018-08-03,gulfphotoplus,460.0,gulfphotoplus.com
2700,2018-08-04,gulfphotoplus,416.0,gulfphotoplus.com
2701,2018-08-05,gulfphotoplus,453.0,gulfphotoplus.com
2702,2018-08-06,gulfphotoplus,505.0,gulfphotoplus.com
2703,2018-08-07,gulfphotoplus,499.0,gulfphotoplus.com
2704,2018-08-08,gulfphotoplus,442.0,gulfphotoplus.com
2705,2018-08-09,gulfphotoplus,381.0,gulfphotoplus.com
2706,2018-08-10,gulfphotoplus,304.0,gulfphotoplus.com
2707,2018-08-11,gulfphotoplus,324.0,gulfphotoplus.com
2708,2018-08-12,gulfphotoplus,364.0,gulfphotoplus.com
2709,2018-08-13,gulfphotoplus,388.0,gulfphotoplus.com
2710,2018-08-14,gulfphotoplus,460.0,gulfphotoplus.com
2711,2018-08-15,gulfphotoplus,449.0,gulfphotoplus.com
2712,2018-08-16,gulfphotoplus,343.0,gulfphotoplus.com
2713,2018-08-17,gulfphotoplus,277.0,gulfphotoplus.com
2714,2018-08-18,gulfphotoplus,269.0,gulfphotoplus.com
2715,2018-08-19,gulfphotoplus,311.0,gulfphotoplus.com
2716,2018-08-20,gulfphotoplus,316.0,gulfphotoplus.com
2717,2018-08-21,gulfphotoplus,301.0,gulfphotoplus.com
2718,2018-08-22,gulfphotoplus,245.0,gulfphotoplus.com
2719,2018-08-23,gulfphotoplus,253.0,gulfphotoplus.com
2720,2018-08-24,gulfphotoplus,229.0,gulfphotoplus.com
2721,2018-08-25,gulfphotoplus,264.0,gulfphotoplus.com
2722,2018-08-26,gulfphotoplus,325.0,gulfphotoplus.com
2723,2018-08-27,gulfphotoplus,365.0,gulfphotoplus.com
2724,2018-08-28,gulfphotoplus,439.0,gulfphotoplus.com
2725,2018-08-29,gulfphotoplus,441.0,gulfphotoplus.com
2726,2018-08-30,gulfphotoplus,416.0,gulfphotoplus.com
2727,2018-08-31,gulfphotoplus,333.0,gulfphotoplus.com
2728,2018-08-01,gulftimes_qatar,20084.618632144033,gulf-times.com
2729,2018-08-02,gulftimes_qatar,17618.092424961476,gulf-times.com
2730,2018-08-03,gulftimes_qatar,13447.127047574391,gulf-times.com
2731,2018-08-04,gulftimes_qatar,20788.347223576864,gulf-times.com
2732,2018-08-05,gulftimes_qatar,21068.934085887384,gulf-times.com
2733,2018-08-06,gulftimes_qatar,19964.05141532141,gulf-times.com
2734,2018-08-07,gulftimes_qatar,21477.553863209057,gulf-times.com
2735,2018-08-08,gulftimes_qatar,20847.356870043477,gulf-times.com
2736,2018-08-09,gulftimes_qatar,18688.255416835367,gulf-times.com
2737,2018-08-10,gulftimes_qatar,13874.113757427767,gulf-times.com
2738,2018-08-11,gulftimes_qatar,15230.011470984164,gulf-times.com
2739,2018-08-12,gulftimes_qatar,35284.08110067057,gulf-times.com
2740,2018-08-13,gulftimes_qatar,23803.120690818563,gulf-times.com
2741,2018-08-14,gulftimes_qatar,24886.750865830305,gulf-times.com
2742,2018-08-15,gulftimes_qatar,24900.825484751054,gulf-times.com
2743,2018-08-16,gulftimes_qatar,25373.67546518907,gulf-times.com
2744,2018-08-17,gulftimes_qatar,17303.194840905857,gulf-times.com
2745,2018-08-18,gulftimes_qatar,19882.07981012713,gulf-times.com
2746,2018-08-19,gulftimes_qatar,30832.39558728259,gulf-times.com
2747,2018-08-20,gulftimes_qatar,23083.37921522261,gulf-times.com
2748,2018-08-21,gulftimes_qatar,15959.291136616885,gulf-times.com
2749,2018-08-22,gulftimes_qatar,19613.709144748784,gulf-times.com
2750,2018-08-23,gulftimes_qatar,15325.874153372135,gulf-times.com
2751,2018-08-24,gulftimes_qatar,15932.189326918511,gulf-times.com
2752,2018-08-25,gulftimes_qatar,18245.436875710366,gulf-times.com
2753,2018-08-26,gulftimes_qatar,24313.265242734793,gulf-times.com
2754,2018-08-27,gulftimes_qatar,21596.98873782165,gulf-times.com
2755,2018-08-28,gulftimes_qatar,16992.096721603106,gulf-times.com
2756,2018-08-29,gulftimes_qatar,18817.541042957273,gulf-times.com
2757,2018-08-30,gulftimes_qatar,16495.45415660688,gulf-times.com
2758,2018-08-31,gulftimes_qatar,15720.193185526596,gulf-times.com
2759,2018-08-01,hackread,14245.87765458308,hackread.com
2760,2018-08-02,hackread,16573.549090082568,hackread.com
2761,2018-08-03,hackread,13369.834663495649,hackread.com
2762,2018-08-04,hackread,12565.418409888933,hackread.com
2763,2018-08-05,hackread,16389.28397314348,hackread.com
2764,2018-08-06,hackread,14603.109398420615,hackread.com
2765,2018-08-07,hackread,13110.157585866727,hackread.com
2766,2018-08-08,hackread,16162.225682710887,hackread.com
2767,2018-08-09,hackread,19632.872099132885,hackread.com
2768,2018-08-10,hackread,13831.226691341217,hackread.com
2769,2018-08-11,hackread,14589.00263902717,hackread.com
2770,2018-08-12,hackread,12941.173995745432,hackread.com
2771,2018-08-13,hackread,19233.929087483004,hackread.com
2772,2018-08-14,hackread,15835.465725819493,hackread.com
2773,2018-08-15,hackread,16640.561766572057,hackread.com
2774,2018-08-16,hackread,13927.713190659564,hackread.com
2775,2018-08-17,hackread,11438.075158948068,hackread.com
2776,2018-08-18,hackread,14083.126958351084,hackread.com
2777,2018-08-19,hackread,10011.080980729064,hackread.com
2778,2018-08-20,hackread,16107.257027465992,hackread.com
2779,2018-08-21,hackread,12334.4732146093,hackread.com
2780,2018-08-22,hackread,10178.981878733452,hackread.com
2781,2018-08-23,hackread,12299.78418108598,hackread.com
2782,2018-08-24,hackread,11871.52516303077,hackread.com
2783,2018-08-25,hackread,15846.214091049187,hackread.com
2784,2018-08-26,hackread,12899.012041392067,hackread.com
2785,2018-08-27,hackread,32806.66644342762,hackread.com
2786,2018-08-28,hackread,41541.236014287686,hackread.com
2787,2018-08-29,hackread,28811.36324008848,hackread.com
2788,2018-08-30,hackread,20811.25924688002,hackread.com
2789,2018-08-31,hackread,24226.196644834527,hackread.com
2790,2018-08-01,hiholidayme,8634.371165961158,holidayme.com
2791,2018-08-02,hiholidayme,9329.957637241218,holidayme.com
2792,2018-08-03,hiholidayme,13482.28396655952,holidayme.com
2793,2018-08-04,hiholidayme,13844.536659967649,holidayme.com
2794,2018-08-05,hiholidayme,14121.228432146381,holidayme.com
2795,2018-08-06,hiholidayme,9840.433806171959,holidayme.com
2796,2018-08-07,hiholidayme,9436.285748489343,holidayme.com
2797,2018-08-08,hiholidayme,10276.88390599725,holidayme.com
2798,2018-08-09,hiholidayme,9270.451845029547,holidayme.com
2799,2018-08-10,hiholidayme,7675.554937708581,holidayme.com
2800,2018-08-11,hiholidayme,9019.322823900635,holidayme.com
2801,2018-08-12,hiholidayme,12177.164073027112,holidayme.com
2802,2018-08-13,hiholidayme,9227.919002929404,holidayme.com
2803,2018-08-14,hiholidayme,11616.358732154044,holidayme.com
2804,2018-08-15,hiholidayme,12872.695378605771,holidayme.com
2805,2018-08-16,hiholidayme,8527.757866222419,holidayme.com
2806,2018-08-17,hiholidayme,9659.616606912325,holidayme.com
2807,2018-08-18,hiholidayme,9239.090309335588,holidayme.com
2808,2018-08-19,hiholidayme,10012.979127019828,holidayme.com
2809,2018-08-20,hiholidayme,7914.056652946439,holidayme.com
2810,2018-08-21,hiholidayme,7726.339649618434,holidayme.com
2811,2018-08-22,hiholidayme,7695.876154450324,holidayme.com
2812,2018-08-23,hiholidayme,6684.180373874777,holidayme.com
2813,2018-08-24,hiholidayme,7251.938790412755,holidayme.com
2814,2018-08-25,hiholidayme,5485.80082480338,holidayme.com
2815,2018-08-26,hiholidayme,7433.614645150527,holidayme.com
2816,2018-08-27,hiholidayme,7821.227671541842,holidayme.com
2817,2018-08-28,hiholidayme,7334.243540724026,holidayme.com
2818,2018-08-29,hiholidayme,6322.766435409976,holidayme.com
2819,2018-08-30,hiholidayme,5499.205290869388,holidayme.com
2820,2018-08-31,hiholidayme,4704.447964470644,holidayme.com
2821,2018-08-01,hksarchitects,2651.1063438785395,hksinc.com
2822,2018-08-02,hksarchitects,2482.7421014616766,hksinc.com
2823,2018-08-03,hksarchitects,1744.5626975514965,hksinc.com
2824,2018-08-04,hksarchitects,646.5532011376415,hksinc.com
2825,2018-08-05,hksarchitects,1919.2009979335144,hksinc.com
2826,2018-08-06,hksarchitects,2169.6982217271875,hksinc.com
2827,2018-08-07,hksarchitects,2839.3317569024807,hksinc.com
2828,2018-08-08,hksarchitects,3095.7055140823513,hksinc.com
2829,2018-08-09,hksarchitects,2070.1617387037713,hksinc.com
2830,2018-08-10,hksarchitects,3023.581585299269,hksinc.com
2831,2018-08-11,hksarchitects,1170.635613955828,hksinc.com
2832,2018-08-12,hksarchitects,925.1284250555373,hksinc.com
2833,2018-08-13,hksarchitects,1284.1495495620861,hksinc.com
2834,2018-08-14,hksarchitects,1647.370902815088,hksinc.com
2835,2018-08-15,hksarchitects,1340.7902541428948,hksinc.com
2836,2018-08-16,hksarchitects,2783.838498284703,hksinc.com
2837,2018-08-17,hksarchitects,1160.3700475523647,hksinc.com
2838,2018-08-18,hksarchitects,1008.8923834160773,hksinc.com
2839,2018-08-19,hksarchitects,1057.9212765075285,hksinc.com
2840,2018-08-20,hksarchitects,5546.569541065794,hksinc.com
2841,2018-08-21,hksarchitects,1858.9797419877614,hksinc.com
2842,2018-08-22,hksarchitects,2152.3734671930397,hksinc.com
2843,2018-08-23,hksarchitects,2266.518548147836,hksinc.com
2844,2018-08-24,hksarchitects,2637.243318979524,hksinc.com
2845,2018-08-25,hksarchitects,1148.0851987658552,hksinc.com
2846,2018-08-26,hksarchitects,2776.5613757246174,hksinc.com
2847,2018-08-27,hksarchitects,2023.6136566354567,hksinc.com
2848,2018-08-28,hksarchitects,2349.616640890017,hksinc.com
2849,2018-08-29,hksarchitects,1610.540059799891,hksinc.com
2850,2018-08-30,hksarchitects,2369.354956002301,hksinc.com
2851,2018-08-31,hksarchitects,2432.7135698965762,hksinc.com
2852,2018-08-01,hmizate,8001.677491812612,hmizate.ma
2853,2018-08-02,hmizate,7775.599926978131,hmizate.ma
2854,2018-08-03,hmizate,5048.3172647988295,hmizate.ma
2855,2018-08-04,hmizate,5549.60343774379,hmizate.ma
2856,2018-08-05,hmizate,5293.993361320095,hmizate.ma
2857,2018-08-06,hmizate,6977.783080492985,hmizate.ma
2858,2018-08-07,hmizate,10419.509021210955,hmizate.ma
2859,2018-08-08,hmizate,5820.879752673058,hmizate.ma
2860,2018-08-09,hmizate,5277.189437889692,hmizate.ma
2861,2018-08-10,hmizate,5243.190478027804,hmizate.ma
2862,2018-08-11,hmizate,7292.161092572854,hmizate.ma
2863,2018-08-12,hmizate,4974.354758345406,hmizate.ma
2864,2018-08-13,hmizate,4710.054257194309,hmizate.ma
2865,2018-08-14,hmizate,5213.166831418148,hmizate.ma
2866,2018-08-15,hmizate,8715.405411383006,hmizate.ma
2867,2018-08-16,hmizate,4765.6297149714255,hmizate.ma
2868,2018-08-17,hmizate,5491.052184222446,hmizate.ma
2869,2018-08-18,hmizate,4225.126523977628,hmizate.ma
2870,2018-08-19,hmizate,5608.473524064259,hmizate.ma
2871,2018-08-20,hmizate,4970.160598823685,hmizate.ma
2872,2018-08-21,hmizate,4015.985334921562,hmizate.ma
2873,2018-08-22,hmizate,4477.754848935074,hmizate.ma
2874,2018-08-23,hmizate,4558.7972594555595,hmizate.ma
2875,2018-08-24,hmizate,4979.748469633942,hmizate.ma
2876,2018-08-25,hmizate,5291.971567787733,hmizate.ma
2877,2018-08-26,hmizate,4493.038861068951,hmizate.ma
2878,2018-08-27,hmizate,5216.784876595707,hmizate.ma
2879,2018-08-28,hmizate,5855.99432908143,hmizate.ma
2880,2018-08-29,hmizate,5085.411893705248,hmizate.ma
2881,2018-08-30,hmizate,6499.681659194302,hmizate.ma
2882,2018-08-31,hmizate,5962.628838612547,hmizate.ma
2883,2018-08-01,holbornassets,710.7063196109309,holbornassets.com
2884,2018-08-02,holbornassets,449.06607759259134,holbornassets.com
2885,2018-08-03,holbornassets,474.46339486749855,holbornassets.com
2886,2018-08-04,holbornassets,1168.655983757125,holbornassets.com
2887,2018-08-05,holbornassets,1964.0692505246102,holbornassets.com
2888,2018-08-06,holbornassets,1587.815998291403,holbornassets.com
2889,2018-08-07,holbornassets,975.6409952265888,holbornassets.com
2890,2018-08-08,holbornassets,551.5883796838709,holbornassets.com
2891,2018-08-09,holbornassets,820.6186597354285,holbornassets.com
2892,2018-08-10,holbornassets,486.0857106601611,holbornassets.com
2893,2018-08-11,holbornassets,311.5873154609312,holbornassets.com
2894,2018-08-12,holbornassets,462.598281774179,holbornassets.com
2895,2018-08-13,holbornassets,1030.2040821889495,holbornassets.com
2896,2018-08-14,holbornassets,1604.7194088172735,holbornassets.com
2897,2018-08-15,holbornassets,1450.9448861424632,holbornassets.com
2898,2018-08-16,holbornassets,1123.472830621134,holbornassets.com
2899,2018-08-17,holbornassets,874.5462479473946,holbornassets.com
2900,2018-08-18,holbornassets,713.514061218283,holbornassets.com
2901,2018-08-19,holbornassets,684.1926063703173,holbornassets.com
2902,2018-08-20,holbornassets,553.6240032145008,holbornassets.com
2903,2018-08-21,holbornassets,1080.8679489061328,holbornassets.com
2904,2018-08-22,holbornassets,207.46000465620781,holbornassets.com
2905,2018-08-23,holbornassets,950.4501543950902,holbornassets.com
2906,2018-08-24,holbornassets,490.24323632211133,holbornassets.com
2907,2018-08-25,holbornassets,398.01250768146133,holbornassets.com
2908,2018-08-26,holbornassets,1497.6009054044246,holbornassets.com
2909,2018-08-27,holbornassets,1003.9233169227664,holbornassets.com
2910,2018-08-28,holbornassets,855.9300309560645,holbornassets.com
2911,2018-08-29,holbornassets,1157.3432048869854,holbornassets.com
2912,2018-08-30,holbornassets,713.4114370373912,holbornassets.com
2913,2018-08-31,holbornassets,351.27749946981163,holbornassets.com
2914,2018-08-01,hostsailor,2509.7950995335837,hostsailor.com
2915,2018-08-02,hostsailor,2767.1904476257037,hostsailor.com
2916,2018-08-03,hostsailor,1855.768978106278,hostsailor.com
2917,2018-08-04,hostsailor,1753.886678189235,hostsailor.com
2918,2018-08-05,hostsailor,1143.479354177656,hostsailor.com
2919,2018-08-06,hostsailor,3388.302304562487,hostsailor.com
2920,2018-08-07,hostsailor,3287.3849350400715,hostsailor.com
2921,2018-08-08,hostsailor,2584.2546151802876,hostsailor.com
2922,2018-08-09,hostsailor,2744.443762210946,hostsailor.com
2923,2018-08-10,hostsailor,3189.409119982771,hostsailor.com
2924,2018-08-11,hostsailor,3688.3591005112576,hostsailor.com
2925,2018-08-12,hostsailor,3453.848371553447,hostsailor.com
2926,2018-08-13,hostsailor,3939.3934763615007,hostsailor.com
2927,2018-08-14,hostsailor,2972.0800639123113,hostsailor.com
2928,2018-08-15,hostsailor,2100.196216400299,hostsailor.com
2929,2018-08-16,hostsailor,1372.8489804908008,hostsailor.com
2930,2018-08-17,hostsailor,2349.9539438267984,hostsailor.com
2931,2018-08-18,hostsailor,1731.1243048197998,hostsailor.com
2932,2018-08-19,hostsailor,1360.489851427554,hostsailor.com
2933,2018-08-20,hostsailor,2403.951023967982,hostsailor.com
2934,2018-08-21,hostsailor,1449.6944435557505,hostsailor.com
2935,2018-08-22,hostsailor,3966.988836506438,hostsailor.com
2936,2018-08-23,hostsailor,2689.3082385622283,hostsailor.com
2937,2018-08-24,hostsailor,2509.36969670421,hostsailor.com
2938,2018-08-25,hostsailor,1925.4656502607627,hostsailor.com
2939,2018-08-26,hostsailor,1548.0565303255871,hostsailor.com
2940,2018-08-27,hostsailor,1506.6307127863147,hostsailor.com
2941,2018-08-28,hostsailor,1510.2496629689026,hostsailor.com
2942,2018-08-29,hostsailor,984.1200764438108,hostsailor.com
2943,2018-08-30,hostsailor,1843.9603714080836,hostsailor.com
2944,2018-08-31,hostsailor,1138.6603896528477,hostsailor.com
2945,2018-08-01,hotelierme,3373.9415579035685,hoteliermiddleeast.com
2946,2018-08-02,hotelierme,2947.723463297147,hoteliermiddleeast.com
2947,2018-08-03,hotelierme,2887.9235618571934,hoteliermiddleeast.com
2948,2018-08-04,hotelierme,3012.255867183264,hoteliermiddleeast.com
2949,2018-08-05,hotelierme,2684.771114462927,hoteliermiddleeast.com
2950,2018-08-06,hotelierme,2972.385132197259,hoteliermiddleeast.com
2951,2018-08-07,hotelierme,4205.5674831081205,hoteliermiddleeast.com
2952,2018-08-08,hotelierme,3256.1273444667986,hoteliermiddleeast.com
2953,2018-08-09,hotelierme,3387.1287751188997,hoteliermiddleeast.com
2954,2018-08-10,hotelierme,2068.4293441188743,hoteliermiddleeast.com
2955,2018-08-11,hotelierme,2279.932486783062,hoteliermiddleeast.com
2956,2018-08-12,hotelierme,4407.993254992132,hoteliermiddleeast.com
2957,2018-08-13,hotelierme,4172.589399456192,hoteliermiddleeast.com
2958,2018-08-14,hotelierme,4060.2473015224487,hoteliermiddleeast.com
2959,2018-08-15,hotelierme,4057.5096126218923,hoteliermiddleeast.com
2960,2018-08-16,hotelierme,2683.1806783530656,hoteliermiddleeast.com
2961,2018-08-17,hotelierme,4109.841923756572,hoteliermiddleeast.com
2962,2018-08-18,hotelierme,2860.3632223806894,hoteliermiddleeast.com
2963,2018-08-19,hotelierme,4323.352565126223,hoteliermiddleeast.com
2964,2018-08-20,hotelierme,3103.0321719098147,hoteliermiddleeast.com
2965,2018-08-21,hotelierme,2986.767233163476,hoteliermiddleeast.com
2966,2018-08-22,hotelierme,2980.775951381991,hoteliermiddleeast.com
2967,2018-08-23,hotelierme,2583.2521166764227,hoteliermiddleeast.com
2968,2018-08-24,hotelierme,2680.1402679946805,hoteliermiddleeast.com
2969,2018-08-25,hotelierme,2941.9598222324057,hoteliermiddleeast.com
2970,2018-08-26,hotelierme,3856.8759535110767,hoteliermiddleeast.com
2971,2018-08-27,hotelierme,3234.933315288792,hoteliermiddleeast.com
2972,2018-08-28,hotelierme,2707.5092645759314,hoteliermiddleeast.com
2973,2018-08-29,hotelierme,3927.710079233413,hoteliermiddleeast.com
2974,2018-08-30,hotelierme,3248.037255577926,hoteliermiddleeast.com
2975,2018-08-31,hotelierme,1721.325778883209,hoteliermiddleeast.com
2976,2018-08-01,hungerstation,15293.825103675652,hungerstation.com
2977,2018-08-02,hungerstation,14091.016573943136,hungerstation.com
2978,2018-08-03,hungerstation,15629.566981384358,hungerstation.com
2979,2018-08-04,hungerstation,12668.317005787012,hungerstation.com
2980,2018-08-05,hungerstation,17107.1043369841,hungerstation.com
2981,2018-08-06,hungerstation,12722.868010848508,hungerstation.com
2982,2018-08-07,hungerstation,14120.973054451155,hungerstation.com
2983,2018-08-08,hungerstation,15216.385819697796,hungerstation.com
2984,2018-08-09,hungerstation,14997.433200117252,hungerstation.com
2985,2018-08-10,hungerstation,15397.212481867024,hungerstation.com
2986,2018-08-11,hungerstation,13140.346333779775,hungerstation.com
2987,2018-08-12,hungerstation,16539.945060941678,hungerstation.com
2988,2018-08-13,hungerstation,14426.894510984039,hungerstation.com
2989,2018-08-14,hungerstation,15256.91701296952,hungerstation.com
2990,2018-08-15,hungerstation,14468.608949860194,hungerstation.com
2991,2018-08-16,hungerstation,15829.970421594928,hungerstation.com
2992,2018-08-17,hungerstation,14056.375127658552,hungerstation.com
2993,2018-08-18,hungerstation,13902.213548464002,hungerstation.com
2994,2018-08-19,hungerstation,13245.456874057416,hungerstation.com
2995,2018-08-20,hungerstation,14180.200439166882,hungerstation.com
2996,2018-08-21,hungerstation,15995.229165363406,hungerstation.com
2997,2018-08-22,hungerstation,14660.549602825668,hungerstation.com
2998,2018-08-23,hungerstation,14096.00075296874,hungerstation.com
2999,2018-08-24,hungerstation,16853.790639076327,hungerstation.com
3000,2018-08-25,hungerstation,13039.005652191587,hungerstation.com
3001,2018-08-26,hungerstation,13306.248292168377,hungerstation.com
3002,2018-08-27,hungerstation,11937.00511408172,hungerstation.com
3003,2018-08-28,hungerstation,11429.35616287131,hungerstation.com
3004,2018-08-29,hungerstation,12677.70867064235,hungerstation.com
3005,2018-08-30,hungerstation,13029.69216815729,hungerstation.com
3006,2018-08-31,hungerstation,13881.039185596808,hungerstation.com
3007,2018-08-01,ilboursa,5436.2484175140025,ilboursa.com
3008,2018-08-02,ilboursa,5401.34022198316,ilboursa.com
3009,2018-08-03,ilboursa,6030.2645164206015,ilboursa.com
3010,2018-08-04,ilboursa,2268.823157683507,ilboursa.com
3011,2018-08-05,ilboursa,2776.3640967392666,ilboursa.com
3012,2018-08-06,ilboursa,5946.760514748209,ilboursa.com
3013,2018-08-07,ilboursa,5128.963582600504,ilboursa.com
3014,2018-08-08,ilboursa,3723.170686940626,ilboursa.com
3015,2018-08-09,ilboursa,4661.017124454135,ilboursa.com
3016,2018-08-10,ilboursa,4593.244529797178,ilboursa.com
3017,2018-08-11,ilboursa,2591.0614305824274,ilboursa.com
3018,2018-08-12,ilboursa,1446.4595352019548,ilboursa.com
3019,2018-08-13,ilboursa,1714.9969836447349,ilboursa.com
3020,2018-08-14,ilboursa,5505.087673346703,ilboursa.com
3021,2018-08-15,ilboursa,4915.14223091802,ilboursa.com
3022,2018-08-16,ilboursa,3661.7261626443096,ilboursa.com
3023,2018-08-17,ilboursa,4693.92890494922,ilboursa.com
3024,2018-08-18,ilboursa,1924.7846861340274,ilboursa.com
3025,2018-08-19,ilboursa,1103.9820215997838,ilboursa.com
3026,2018-08-20,ilboursa,2293.644550737842,ilboursa.com
3027,2018-08-21,ilboursa,693.3336005916922,ilboursa.com
3028,2018-08-22,ilboursa,1034.3015728576156,ilboursa.com
3029,2018-08-23,ilboursa,3551.8274108990177,ilboursa.com
3030,2018-08-24,ilboursa,3789.0577806451256,ilboursa.com
3031,2018-08-25,ilboursa,1175.905910690899,ilboursa.com
3032,2018-08-26,ilboursa,1271.9075475835248,ilboursa.com
3033,2018-08-27,ilboursa,8699.660153153105,ilboursa.com
3034,2018-08-28,ilboursa,6180.1188514593005,ilboursa.com
3035,2018-08-29,ilboursa,4803.825237044962,ilboursa.com
3036,2018-08-30,ilboursa,5094.24264421283,ilboursa.com
3037,2018-08-31,ilboursa,5113.406463506635,ilboursa.com
3038,2018-08-01,infofort,199.81840299226297,infofort.com
3039,2018-08-02,infofort,337.5737516810957,infofort.com
3040,2018-08-03,infofort,305.3057931096862,infofort.com
3041,2018-08-04,infofort,712.9733302065323,infofort.com
3042,2018-08-05,infofort,565.7765491895711,infofort.com
3043,2018-08-06,infofort,949.2588867358343,infofort.com
3044,2018-08-07,infofort,911.9666183053172,infofort.com
3045,2018-08-08,infofort,742.36869358482,infofort.com
3046,2018-08-09,infofort,938.8662262760192,infofort.com
3047,2018-08-10,infofort,892.4291545148108,infofort.com
3048,2018-08-11,infofort,668.4622572423928,infofort.com
3049,2018-08-12,infofort,430.07331400628505,infofort.com
3050,2018-08-13,infofort,751.8858329638467,infofort.com
3051,2018-08-14,infofort,429.28199324393063,infofort.com
3052,2018-08-15,infofort,650.7135949141698,infofort.com
3053,2018-08-16,infofort,597.848530960227,infofort.com
3054,2018-08-17,infofort,881.909514191198,infofort.com
3055,2018-08-18,infofort,697.081514762465,infofort.com
3056,2018-08-19,infofort,518.1749471554621,infofort.com
3057,2018-08-20,infofort,328.51497227865195,infofort.com
3058,2018-08-21,infofort,336.8700781445783,infofort.com
3059,2018-08-22,infofort,172.45415883224808,infofort.com
3060,2018-08-23,infofort,261.2974016554227,infofort.com
3061,2018-08-24,infofort,242.3417273040999,infofort.com
3062,2018-08-25,infofort,384.13521227396274,infofort.com
3063,2018-08-26,infofort,807.0485271628504,infofort.com
3064,2018-08-27,infofort,765.6154169862994,infofort.com
3065,2018-08-28,infofort,434.58382368407865,infofort.com
3066,2018-08-29,infofort,399.8019322421296,infofort.com
3067,2018-08-30,infofort,324.15475737431325,infofort.com
3068,2018-08-31,infofort,515.9354175287216,infofort.com
3069,2018-08-01,injazatuae,559.5015769366967,injazat.com
3070,2018-08-02,injazatuae,307.65777741383334,injazat.com
3071,2018-08-03,injazatuae,101.66119472425441,injazat.com
3072,2018-08-04,injazatuae,340.02630518620015,injazat.com
3073,2018-08-05,injazatuae,566.9627916848684,injazat.com
3074,2018-08-06,injazatuae,238.99768868796144,injazat.com
3075,2018-08-07,injazatuae,867.2907639751035,injazat.com
3076,2018-08-08,injazatuae,622.5982554743566,injazat.com
3077,2018-08-09,injazatuae,490.81281723720855,injazat.com
3078,2018-08-10,injazatuae,162.5697806360285,injazat.com
3079,2018-08-11,injazatuae,193.71142393358093,injazat.com
3080,2018-08-12,injazatuae,576.3109343009044,injazat.com
3081,2018-08-13,injazatuae,656.6486565310581,injazat.com
3082,2018-08-14,injazatuae,456.1704975918317,injazat.com
3083,2018-08-15,injazatuae,534.972812431269,injazat.com
3084,2018-08-16,injazatuae,331.1102518936526,injazat.com
3085,2018-08-17,injazatuae,181.80036938482087,injazat.com
3086,2018-08-18,injazatuae,118.57775488936876,injazat.com
3087,2018-08-19,injazatuae,806.3024253348904,injazat.com
3088,2018-08-20,injazatuae,274.730665123521,injazat.com
3089,2018-08-21,injazatuae,482.5683362559516,injazat.com
3090,2018-08-22,injazatuae,507.73592080382195,injazat.com
3091,2018-08-23,injazatuae,242.16623669402082,injazat.com
3092,2018-08-24,injazatuae,99.49584932546672,injazat.com
3093,2018-08-25,injazatuae,293.18431185616504,injazat.com
3094,2018-08-26,injazatuae,561.6909809073974,injazat.com
3095,2018-08-27,injazatuae,416.72935510797583,injazat.com
3096,2018-08-28,injazatuae,512.3391703770377,injazat.com
3097,2018-08-29,injazatuae,464.96483681929436,injazat.com
3098,2018-08-30,injazatuae,483.7169958945054,injazat.com
3099,2018-08-31,injazatuae,101.90034548159288,injazat.com
3100,2018-08-01,instabug,9863.454701152059,instabug.com
3101,2018-08-02,instabug,7987.463979477587,instabug.com
3102,2018-08-03,instabug,9776.167899866614,instabug.com
3103,2018-08-04,instabug,4113.263208213685,instabug.com
3104,2018-08-05,instabug,6226.056748879468,instabug.com
3105,2018-08-06,instabug,8365.37178685831,instabug.com
